municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 05:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 06:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 07:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 08:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 09:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 10:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 11:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 12:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 13:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 14:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 15:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 16:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 17:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 18:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 19:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 20:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 21:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 22:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-13 23:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 00:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 01:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 02:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 03:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 04:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 05:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 06:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 07:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 08:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 09:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 10:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 11:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 12:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 13:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 14:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 15:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 16:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 17:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 18:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 19:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 20:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 21:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 22:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-14 23:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 00:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 01:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 02:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 03:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 04:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 05:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 06:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 07:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 08:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 09:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 10:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 11:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 12:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 13:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 14:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 15:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 16:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 17:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 18:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 19:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 20:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 21:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 22:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-15 23:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 00:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 01:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 02:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 03:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 04:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 05:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 06:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 07:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 08:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 09:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 10:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 11:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 12:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 13:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 14:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 15:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 16:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 17:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 18:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 19:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 20:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 21:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 22:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-16 23:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 00:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 01:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 02:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 03:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 04:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 05:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 06:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 07:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 08:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 09:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 10:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 11:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 12:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 13:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 14:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 15:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 16:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 17:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 18:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 19:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 20:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 21:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 22:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-17 23:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 00:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 01:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 02:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 03:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 04:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 05:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 06:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 07:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 08:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 09:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 10:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 11:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 12:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 13:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 14:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 15:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 16:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 17:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 18:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 19:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 20:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 21:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 22:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-18 23:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 00:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 01:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 02:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 03:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 04:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 05:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 06:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 07:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 08:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 09:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 10:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 11:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 12:10:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 13:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 14:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 15:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 16:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 17:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 18:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 19:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 20:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 21:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 22:00:00.0;0,00;
BELÉM;150140203A;PA;Terra Firme;-48,446255;-1,450385;2020-08-19 23:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 00:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 01:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 02:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 03:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 04:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 05:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 06:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 07:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 08:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 09:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 10:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 11:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 12:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 13:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 14:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 15:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 16:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 17:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 18:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 19:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 20:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 21:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 22:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-01 23:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-02 00:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-02 17:30:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-02 18:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-02 19:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-02 20:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-02 21:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-02 22:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-02 23:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 00:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 01:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 02:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 03:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 04:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 05:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 06:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 07:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 08:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 09:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 10:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 11:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 12:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 13:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 14:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 15:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 16:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 17:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 18:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 19:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 20:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 21:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 22:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-03 23:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 00:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 01:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 02:40:00.0;0,20;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 02:50:00.0;0,40;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 12:20:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 13:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 14:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 15:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 16:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 17:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 18:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 19:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 20:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 21:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 22:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-04 23:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 00:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 01:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 02:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 03:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 04:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 05:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 06:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 07:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 08:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 09:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 10:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 11:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 12:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 13:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 14:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 15:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 16:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 17:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 18:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 19:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 20:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 21:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 22:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-05 23:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-06 03:30:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-06 04:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-06 05:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-06 06:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-06 07:00:00.0;0,00;
BELÉM;150140204A;PA;Nazaré;-48,482217;-1,449707;2020-08-06 08:00:00.0;0,00;
