municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-10 22:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-10 23:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 00:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 01:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 02:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 03:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 04:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 05:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 06:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 07:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 08:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 09:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 10:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 11:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 12:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 13:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 14:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 15:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 16:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 17:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 18:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 19:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 20:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 21:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 22:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-11 23:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 00:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 01:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 02:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 03:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 04:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 05:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 06:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 07:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 08:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 09:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 10:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 11:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 12:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 12:40:00.0;2,56;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 12:50:00.0;0,39;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 13:00:00.0;0,39;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 13:10:00.0;0,39;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 13:20:00.0;0,20;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 13:30:00.0;0,20;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 13:40:00.0;0,39;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 13:50:00.0;0,20;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 14:00:00.0;0,20;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 14:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 15:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 16:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 17:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 18:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 19:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 20:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 21:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 22:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-12 23:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 00:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 01:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 02:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 03:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 04:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 05:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 06:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 07:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 08:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 09:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 10:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 11:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 12:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 13:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 14:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 15:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 16:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 17:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 18:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 19:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 20:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 21:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 22:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-13 23:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 00:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 01:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 02:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 03:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 04:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 05:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 06:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 07:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 08:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 09:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 10:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 11:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 12:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 13:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 14:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 15:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 16:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 17:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 18:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 19:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 20:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 21:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 22:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-14 23:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 00:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 01:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 02:30:00.0;0,00;
MANAUS;130260327A;AM;Cidade de Deus;-59,940258;-3,019539;2020-08-15 03:30:00.0;0,00;
